label,head_x,head_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
False,278.0684841649918,148.81678736774728,168.77528285761232,70.78150991348959,286.06890677450195,216.92430262771316,176.8011165534204,138.0225483060171,190.56138303969465,121.09439910297591,204.51097184793275,330.21172011691897,329.9757339134395,259.7617409758005,220.05553639544226,314.9926171260065,283.7780693383944,335.5522137428115,182.25926161481027,345.53779148493857,234.90945560132803,441.99892622076857,179.06842670795152,448.18923925134186,260.0074424252623,497.88972395768536
True,230.8255448703654,72.69694125895842,194.8110198175822,164.26491991558456,306.58840506462127,157.63078894038847,191.65116312356633,210.42635380670785,311.1560151461447,198.61776596204552,158.8159362152637,240.4036419071404,334.74245671030144,253.6528989034233,207.02668120156477,305.6170560370492,292.07232987679066,291.10336687379686,206.40994841118817,404.9214899776956,289.3001787932671,391.79215020467905,189.50776553466633,501.3106026236555,305.7811960630492,464.7471912521176
False,245.32936006927414,54.19249508131203,194.19712290483443,221.73372623242363,280.9921064481553,267.3570797675053,221.79749758126547,278.545708068954,357.03778376918035,230.33922236466174,148.75027236921676,259.3791247561178,420.6819623601217,305.6749638845101,180.67854187544006,258.0148352334726,310.0890564187482,221.55454380716284,207.54768819583776,364.88695268243663,306.3474487364572,452.18608988013085,139.24594021317188,619.9270380446749,286.1382782115957,478.81673600745484
True,244.56011205899233,86.26040650066666,205.4469117702823,140.0761495976662,310.7351287848551,165.3471595824244,181.2174548198317,209.07553239409202,325.24570963484024,189.66670845696007,158.51377673014326,243.0960988725576,341.8240806772724,232.20634453735582,227.5631279764646,283.93247027332296,255.32312936426553,303.5263910201706,207.92026709970023,400.50206981088826,296.98870848281916,396.7113393861851,197.075705427699,493.0485457083897,299.292590719071,509.037415940306
False,235.42908148627305,107.19237185106488,193.99284470633413,204.43249357235362,328.2626653391983,160.8362037362076,121.1321879553266,234.66897973311364,325.8007065701486,264.39845704524305,229.1224192185183,256.94373585184303,319.49589544411,275.42368329586736,241.49593861346364,332.6668595466306,299.863559362613,244.49382937055987,247.78403695534826,294.46662572137865,288.5515879804241,337.4476280797705,213.65406119253169,531.054547662551,363.440271234006,480.81143713124925
True,258.80991423150374,66.06608067139939,205.49692165134033,151.12947165416168,284.6590913583439,126.72210659844987,175.7490330958862,203.70436363155218,311.8729567120073,198.12368145580749,158.66942255479213,239.91190520960575,339.33833055812545,262.4429971542623,228.40610615685972,308.6323703239431,266.6388069149567,285.2776513093867,204.4885712568711,396.88435485670493,287.4157660630145,383.85243109941115,219.04218032310627,493.65984880399003,302.0689526655695,477.7570091665865
False,247.99771633088204,91.65749954629348,169.26943111094397,118.34121970685996,244.0687543740358,223.47861228553032,149.06917463608647,299.2724389465083,356.0143978470588,243.41476929738636,217.16243934574638,294.57047137455186,409.1218083119836,262.5345677821582,208.86870126139053,256.29741844819154,252.41965805559974,255.78213232720006,272.8776627328547,459.62401021188805,275.41940306339745,385.57325892077023,192.68127395785697,516.3113628100484,294.19749582539447,481.8910327890934
True,237.59886770918055,78.70203703178133,203.34390716682708,152.00956660901653,297.93958408851,155.75251122278922,196.56232608620718,200.95090355918956,335.8798462439555,200.94475663622157,160.16628468441607,262.59692201328215,338.58995337175975,246.12058911439803,228.15762895114898,303.54264020047395,259.1337404974632,304.42487984781576,209.77844759838462,411.86376302495535,297.8954939302818,386.228678737992,195.06528664373565,508.6642441109389,313.67128437398384,494.4475312347785
False,244.51691776990688,88.73542138562908,183.0102671926282,109.42582764267546,336.38267125051317,174.10103980042078,204.59738094792343,234.28436159941896,252.9659001953969,195.76117212528987,199.9067189807419,221.93074906307837,439.03812597271894,214.92836095616428,186.77408519936435,310.84033461370603,327.17196513131586,349.6360035024959,187.4164191896587,325.4437879095847,236.27070846142752,368.69396571936943,176.27363654018336,455.76742750586845,383.09711896665453,479.52424219833364
True,250.99759071738754,60.70814507574798,211.54447898548682,142.4011653803134,296.2591299692461,159.51082247687526,185.98883526397552,202.23753748765242,317.5788082970811,202.77337778927014,155.30705717339865,263.1422642143891,344.7311777265494,250.91748898758763,202.21276043081883,302.9257262994978,292.06506699449,296.8207139918365,214.62986998860302,402.7514387067159,285.10099397727464,391.0127786736613,220.94347654966103,508.94927793332903,296.1781702716169,499.9901651933992
False,196.90652709240413,114.12251341076086,147.05792572688148,209.98374001025985,291.14514825048997,142.01488565713765,172.95561432748576,108.66404252512119,358.9664682483717,230.84334394766202,190.80900404369237,178.42636200576064,334.2279773375912,243.8812821227502,266.21672747971684,271.01955004848094,316.31192570090053,248.97400492685566,164.42274898868598,379.3292061429173,316.1764883746381,432.83620108397525,232.60428622156522,462.666524786383,279.6696044642072,466.9960730278474
True,221.1865990760967,70.66443284001207,195.11448745933262,164.8357841018824,311.61933224417646,151.51000443375682,181.4764818626684,212.46223757434487,301.5775998284095,208.61781879406252,160.19935180626936,260.1048796332855,344.1712463313172,257.50199574369674,232.96021032707054,292.8985377104025,286.23471287170355,291.6332543854539,214.77835497378234,422.6937323719831,291.3990560093778,410.5436398368505,201.6727360269864,499.5987302154841,309.5982561894675,501.60485283121983
False,244.32672133900115,161.61856595469874,175.59531265817236,171.97554424420053,234.21902230999189,155.0357660678568,242.96058043311888,230.69925260533665,315.90005487665275,154.24291741058045,174.52439610185965,169.48054451723408,294.6799242541223,230.48888109916047,200.20371732668028,366.9904299443166,264.8125156232206,228.50020874302731,216.32299486487315,426.56578649029393,334.4980613672111,412.3662721599812,205.61534931834532,540.8276865172217,292.2487814514783,474.7705199964919
True,243.1145217247872,44.836440932548214,200.7754450869464,166.33181648387003,299.0264903018608,148.24327868940205,184.68924224556199,207.89013436907123,311.33246002863405,210.77258072593003,142.5442448010562,266.9931402438931,359.24136951361544,238.12028170707566,227.7085888184049,293.59631797545495,275.6506644473159,301.60734374323107,201.29499991029823,399.8141595859986,296.3090015476453,412.73907943078535,222.18976400761608,480.0142862540316,315.2082549376888,491.35472606484495
False,172.77868606687542,26.64251010251825,243.14269438154122,163.6468537741202,288.37520772290986,208.7706040178782,232.41363956036272,118.27960193049236,348.4802447098903,242.56758088662264,132.37125105975778,266.99984809937996,411.4256867624504,271.90048523363566,212.28849617082176,246.05433200577022,289.82414271590693,342.32730022201457,259.64037922168075,388.8698046387226,266.81248316729653,367.4921321737549,150.23557235519706,493.7415606402041,242.2463465742764,497.9550452047597
True,256.40041604016494,77.98092149264612,198.20006891292152,147.81453467980324,289.5422073605794,142.1792253812067,178.63543541118867,182.85476045012703,337.48213893745105,201.5211358425275,167.29793812668603,250.405226913087,337.53144882363205,247.15279270531116,213.8982052373741,294.23894274232,283.09307319897005,290.04170573475216,229.1578155234049,393.8567434593051,268.31666807984567,373.42843867547435,189.49944605217922,482.9727581002687,285.9488983938618,497.6784131428196
False,245.3504455884214,106.16908251967368,251.7520045744094,118.56968438893102,336.7236825155607,195.9088251732141,163.29852332612276,220.95349671133297,319.7558738530999,239.48874247266724,97.32463108509879,197.5247873441387,390.03504951106595,167.53990534047938,186.78769267446742,250.1784900778815,210.62367552286716,335.5703195907806,216.26602140855454,398.2773789148739,199.81301625501078,488.2585934615273,227.97400111909482,499.31321808790665,376.98877232180064,497.49071976176236
True,232.38595655715375,64.35527523193258,217.14339236605213,147.7171383035369,301.28541485516854,156.8822405413058,189.80518452788888,215.8790870571072,309.6733170787764,213.65766096581117,162.24118736042647,250.7436570364758,334.3328932222202,234.48061370894706,206.69706965168447,294.1911115181677,287.120527160909,310.1374092738723,203.50514235840254,399.0339952912204,268.44955018456085,405.736297987499,215.28756058401655,486.05788493817306,269.7375978372518,505.7899451467499
False,304.63223550780634,91.2214104273851,281.2915693467242,120.30495736426907,301.16182395484145,43.267537661665585,187.01507376965512,252.59328560573917,322.1234518402147,174.99934966228946,108.34707832144781,293.4423225151775,274.3489830054755,272.0316073936903,168.09776206482246,262.90649067493325,248.92676318430344,284.582829003854,278.593974775809,408.73245328584323,315.1995525363668,387.54780091520405,159.6905942114172,537.5195891788148,325.26074448896446,488.4456379017594
True,231.1372691027127,79.97460449803735,215.37057357125946,147.98035411060476,312.70187578168515,151.2473920827257,191.64442343864522,200.7162718072189,318.8398200509284,206.03126781628035,158.49289016654637,258.77378768828595,353.5919523106409,248.70706661652602,206.2476224145372,292.6471977113958,288.67364053256085,304.80827577982933,223.82305683726688,383.12285233654364,276.63242850568446,411.625552119896,199.79870762793357,492.7132805104963,294.0634268105635,505.4095234048398
False,105.15102497285707,116.06106793403127,316.2291040091807,157.23344513581668,270.84349808412907,153.75943127613039,115.55871931639923,248.23224478292877,402.55333644789397,235.18727065534043,69.17751963622638,261.3268251289603,366.54382300417865,190.31233934422227,227.87832751572438,325.61948831185407,210.8808876633558,285.036287948545,232.86745713070354,345.8290425814149,320.30647566762246,419.7543720661049,139.39168989495062,580.5915888395217,283.2574737886271,527.7860490173155
True,230.32574100051326,89.0550646947641,202.5623761238034,143.80505069067758,301.1635212299754,147.27883094224464,179.73911179055122,183.52799173475643,332.98184383180495,219.40374467701102,158.06960586669808,260.42688886285777,329.5867848395785,262.11508887910685,242.35191738926463,289.29257945438917,286.3454961733292,315.4708872526547,213.76768264400124,405.4540775492388,279.15263409065545,401.11596467431247,189.92088430971307,506.65698374433333,305.0592851632623,497.444374803752
False,306.57078487590593,149.76335290743194,164.13523245648688,139.4051817708221,287.2470644604115,77.67196261035572,279.25234331537166,202.31614627829362,395.8026949312555,143.32347780659114,137.49996841493328,152.51853169888855,384.0740890088448,282.4145856964608,286.2368581925372,361.55495673025456,298.4885496375855,359.61915418819444,266.09394949158786,373.3565990645364,326.6891256099396,400.0901105226883,203.0769356894914,516.6507335782383,265.45495287005144,470.8065218634658
True,262.5312680892553,80.71827193085477,198.5450144788718,121.23124441125708,289.68816448033493,134.05306464607375,178.40954036893484,191.92102313674627,321.67086234365274,229.32938379255467,143.71753710286777,250.10400220226362,331.1399562555866,263.1490189794904,218.81749543731385,301.6869167798124,296.076565716383,300.1386283747028,200.90030418725664,406.80615370949675,296.770103459354,394.7810074646011,205.37939377075625,493.2631774743999,296.78250253593063,499.7528281694617
False,320.7851019294311,124.40341235999969,194.64556650530116,129.39954632810222,295.56487287997805,118.42977144817861,205.79565267706798,170.98530295518674,295.74591694071177,109.56413584469004,182.81042597069373,266.907099483462,303.4428692114006,275.75128708874615,251.9173242472601,227.03784818501316,208.88711880893288,363.1316762572429,226.12982793803022,425.3363955676362,331.63888878579195,452.33178272244703,178.37001916150055,506.0796549530007,225.97503538665245,479.2815550404914
True,227.32491454235605,71.9827674925522,204.65547517234847,151.7828416667879,301.11780661914725,150.99737549811326,177.54948308523842,208.64132177950393,324.3996512661985,214.04275406550906,169.08753487704436,239.9864993182061,342.5986279750502,243.5389708231863,234.87393187071774,298.6507323904167,280.14014801639536,301.8611597066281,230.58190819911223,407.9243834274017,292.4995104841551,388.9699981475502,197.97017280370972,501.32678244507184,298.77559958398234,492.49568837479
False,286.17847621701713,7.308662828012515,205.2673557393845,97.99086677958167,234.90471534391327,50.71589978861398,74.74068994378995,226.51692288683194,258.26436130428624,212.2885551309195,128.8314270408806,174.25812662242146,336.37518648526077,232.7564835348453,235.7492300565052,266.7655535955287,266.8746420907069,349.3261404687613,152.68607136143424,373.5967410778555,293.24468838072124,462.54561365076944,178.5213596264273,571.3929074061223,281.49443626894157,480.9071463014834
True,246.4747722560874,64.21444847227195,195.94263968760666,133.52934651647146,313.02001378027126,144.56234659824113,200.03229770178865,208.23055662464057,316.90964722149823,195.76889587779476,158.4913923274805,259.54773997270286,352.86469335676753,275.51456469227134,210.79068361797314,294.9319784883776,293.0195905506365,283.8448145382879,211.3441612558901,403.95378745659895,291.62529113497703,400.6041439116631,202.27636520662858,498.43211507511023,320.94567429718904,472.59047315380735
False,180.07792830373995,40.32710728981689,200.93384991648918,128.6117186262913,338.2863205327934,120.0755265522393,132.1717047669719,219.70221636224412,326.4191520655941,204.92885365277778,148.54814828333966,283.9193854377784,226.63980703530447,214.8240017285677,243.758949104473,307.8969621224378,300.74399401027347,270.0722088882103,317.45266882582155,374.62499663939747,310.86213806625443,343.8057501077376,211.8814062903551,529.2796426392168,336.3010691376316,594.6541418577112
True,250.93174976589452,100.95408528332277,193.22801004039377,151.68096672289673,304.0756091491038,153.65182715990767,171.75615790978938,205.30505875348717,308.00178851131983,212.97356286780422,151.32854906548988,262.64186832269695,350.16345269527704,250.27830064005343,229.19917727805768,308.50321275576925,279.7810400440296,298.7498531935702,202.15681102503083,411.3655080481773,293.4015454937413,412.26059580502596,213.1707069969042,511.0745050321876,301.92780563966164,518.4203772088821
False,169.31922403798927,132.72657854035253,190.4441961827169,214.5538004854364,310.7998155872851,48.24840078260226,169.21058772075807,240.81461255240868,340.5305626554593,222.52584667174145,97.70448938991397,290.90330909234507,343.1511815434892,243.89081598150418,261.4675059705054,390.4689563923777,319.1434094209156,245.10564630506144,175.55470380957783,402.4110585907983,316.91068943564557,368.8764686202628,216.35380644800284,556.7067039607842,323.97332562885435,502.48412184021674
True,250.0311805793147,76.96828786930226,194.79872294051057,163.90394944166334,320.58689484263516,154.2018300415659,191.02338219373144,206.72348021449113,321.9579535705029,187.839948118943,163.046685508225,247.3300059944622,338.2563495196201,248.11789076906388,237.97222287751376,288.75718179913537,277.3525044490788,317.5595050027292,203.09834359280802,410.1835909090748,300.7549323644776,407.55156975149555,189.12537380780952,523.8372045760086,294.3771835880488,505.1252503287993
False,213.68541393315687,96.65779624824356,203.36642999061576,148.7583207189656,345.6708415382677,139.7491393621176,186.9506814291247,141.2858977602818,333.9512674442089,273.8152500050403,93.77700047267524,145.52914960588342,402.6544659947447,212.3668531299349,253.0768389350682,227.82290674178523,277.99689616157707,223.72534422431607,148.66202372308157,372.5205122604805,341.9206829901982,405.39401984020617,133.29911903648582,449.01749942545473,317.0193245614045,383.46283339928897
True,266.9310792360696,83.85267711934918,206.16931004011707,142.43274676318072,300.0163722862886,150.91640277178135,179.95864835777905,201.49777531371723,309.24486979798746,214.84569150277562,159.85256333413088,263.43103394954494,326.52852066943933,237.78980945854534,223.49999820949807,301.4225586795784,288.4104907845629,295.4459738031797,212.77055838746708,393.771628954629,284.4335590119302,413.0396952770584,197.85592521426017,505.49913560488113,330.7241556874533,491.0171150396293
False,333.43893579526747,52.54042225357749,243.65746886139206,167.3261302534491,299.49240545430376,191.2185755835064,148.37563588587258,200.26138397614446,377.43987425793665,202.00932316566568,195.9037764887617,195.63563980654453,382.9428979664742,237.88814307658842,275.7664950734982,188.83780744403282,238.20031136655797,374.0316157465647,336.69632908337604,426.735600436654,308.6350303760809,389.91951920040486,159.08237583234703,517.1523896123,305.220792891977,467.6728578516438
True,246.83638878853398,81.7252491859228,188.53473465224405,146.4468556059894,296.42676222308796,138.90470574782134,159.15730558514204,215.05310058373414,305.653102017182,197.77722827088084,151.33717783812315,233.60810088613272,323.8222517459785,273.32142133382354,209.9112625759495,285.7604837703429,259.725187557665,300.01310494808297,201.78133557776363,410.74370177141276,308.7879937465024,423.4448304746644,184.36178195729116,489.679896228264,293.3600130381628,497.12214307772547
False,270.90285848444574,86.94816063976052,198.69646915054528,131.29712194974445,283.94747629801293,213.8895666774399,152.8504648257013,139.09203594237977,331.7696287648878,217.33288311457076,182.12599896379214,226.00050313458084,402.00569717300556,268.14598578715993,285.62632962474834,259.51889519515174,243.57942436691792,291.8644844686496,226.38113238669368,366.8534323100966,326.5591155927326,382.3590590138924,147.61321252582246,450.8334275411585,405.73067544378915,565.4708463920357
True,255.91776348782312,90.69739648641733,197.85491142921197,137.72208518615167,296.2908371834427,152.976566627187,172.33108063007776,205.99799412936076,317.5221229552968,204.0721542887733,169.53773485827554,243.50525046622786,351.3973680097377,245.32443774600617,212.5533429543344,292.3012551007912,284.44804933111914,317.5092315610372,221.64603900955134,412.5706364843804,311.5504194849486,407.4221117791365,198.2161995758929,509.0929583814223,293.0425127976034,492.7278585137861
False,296.41912624995376,139.72004453021088,158.6685422808934,259.630200942777,360.72467924435995,224.8392969165049,174.54901104225252,137.60316220613416,311.8023291227561,235.81590262707698,86.61646754906278,219.37498839980563,371.80528381863274,272.5742993585009,280.3751162102951,307.2288323605535,231.2496061580156,349.7949759832003,126.14238376872203,476.71743029709893,283.68666991647046,421.7352838982287,259.4493901193907,476.0192678233565,334.05684626455303,486.278021289707
True,252.7070769318897,59.24738330105812,191.95354934837184,149.25984471973626,303.22640085799947,135.5551347581927,169.48888540895763,198.49010698004534,326.0545373512594,203.11363171995083,156.12185948758489,239.49447587633432,342.7342711004073,246.8828999013138,210.56068132599552,304.7355910226919,288.8482408729395,306.4781760553726,212.4228690409177,403.0924691787621,281.80156115686,402.2020462152494,186.9299418072946,479.9645245733515,312.54757950850285,500.2787692340503
False,291.1371510709604,130.26555925652195,170.79609850348322,144.58798886024368,254.99205995372446,208.38672418427444,171.18354590773313,265.9878194943272,368.1781524465978,210.52584842459078,220.15743725160752,187.92609511468996,388.4799475953021,256.56788735092766,206.45292102878273,249.3570044881788,359.42006124431197,347.3679897895724,205.88693873833213,481.03654804303574,312.0732488006032,454.05882541383824,230.8168057251423,398.6023957944845,314.81037752066345,556.9514843127811
True,234.7085870957244,80.72727729167744,208.08800626383677,141.8805961356793,288.68196850007917,156.68235400581696,160.50229052367968,192.1549492153567,322.06595159955316,193.3092319801839,149.5760090968618,245.80809220945616,348.17021421180857,245.9773529457515,209.14490465874974,296.4462097605612,274.25306699746614,301.5693550327742,209.55463438830586,421.9012989601172,277.40951584212814,403.1977942152791,187.97589714238902,505.256977511573,304.8219613625602,492.7662928280736
False,225.9786684250085,87.85012409078497,186.05387050215975,174.53152710156854,274.6956157113727,172.7884271457749,174.46202384117717,197.11584333786243,331.78400068126984,193.1056575922689,199.81787663605067,274.58900982930095,371.4810786329386,283.4460629503484,219.171241355724,230.36794512037912,306.71362656051133,304.1533151385051,169.7165959224187,383.4061477798252,264.08026601654865,410.48590166439885,247.41550067928216,478.3491293091561,338.56214633205326,666.0882307301642
True,266.19293705481124,81.48540169846419,199.97113729959972,142.7928778554999,307.8909899167549,162.75346345050565,169.5751512822739,193.20658848288997,317.9737018443025,205.8753721567675,164.99270808531602,238.9465235568869,324.57533323850595,241.6128880254807,219.90242961298574,303.83483348986283,295.93635933754103,304.74006775774984,204.53261870514692,393.02692240728777,304.18113610986717,414.15877827412885,202.95796383585372,516.4491979320926,301.7783803106934,485.6230601059201
False,246.90646130372633,120.87684653209796,243.8830430467684,143.8772272617009,363.65693407500197,94.76498595473512,171.35221200883853,106.84883616537087,323.34450531597065,175.73266126355725,124.92239828446787,257.8931998884858,356.60468267340326,354.9350957758638,296.2907451709135,349.90758543386517,330.1935114144765,291.4967389585613,140.9087722720723,471.0102711487077,259.4640234582337,349.94068487462204,255.66714261937125,452.5320839597822,343.3924051728822,398.5189582995439
True,254.95491860955215,79.98382380796751,198.81416647264055,168.3488079079242,297.08824449909116,177.46910550352402,180.36855409305517,193.40885705693856,325.8391711836286,187.7848263154115,154.12128152412808,242.19969746808374,350.2379266508176,233.8884449095849,230.51753088570769,297.7325682382718,270.81469010960797,308.6947842548187,197.5461897200841,415.390532825692,288.20530124530944,386.44466894643057,201.11735001250634,510.5750246855381,290.6694884174818,505.8374692213833
False,328.6414529144544,40.79581669727746,284.99350636204406,121.02682480815201,354.6423217264593,129.97711928695767,260.75318536273977,214.61116555574796,325.6988640567813,175.49331291154886,134.85951243652968,264.681054233203,384.7293912943361,228.90124199901982,226.11666929897515,245.5966325671725,283.12995601690733,289.6287705919239,201.15772411159634,291.44704393083987,242.91779314247054,480.3681058413686,245.6401593668728,481.08448502839263,357.68235055286846,520.8371523839168
True,259.17476637817504,89.36303952751966,208.79088385160128,144.89057707826254,290.9020683170447,149.28717781410538,180.1071006847785,190.55021422834497,316.71713291807936,187.84550880681311,139.94381482929435,256.1951219094579,332.56686619772563,257.54331354823796,212.24153787903134,303.41225298327987,287.5883660956105,305.54773880800246,195.67582868767596,400.7173397629495,292.9152035907621,410.5145254460691,215.5196753577366,491.52931717306967,306.60221039861636,492.2181823121837
False,154.27395746901996,7.929292730978958,144.77857236748795,102.80387863352277,249.89361296878621,109.30020815788959,221.72130110014353,198.4634740969301,269.3123435980546,216.00278495774234,187.03611738580892,219.1181816284494,302.36258582509583,256.53150919411223,210.4553387819464,326.9259238860841,315.55051429765905,225.3654404984295,332.02018092454415,466.36656029778806,292.4429736233538,347.92805258476756,150.40968123465098,541.3902820871609,300.6480678770726,548.0040397423475
True,247.49787559653637,68.28782108570003,194.38631409163264,138.76704443161495,293.4453090654538,149.2129206146624,170.5687287871825,209.10050208607564,321.01911415613955,210.67086998105256,152.40615586414518,240.31331001440319,347.03305117999855,233.4075044602943,218.92616316248638,322.6904733209505,293.72321816535464,297.3421823534672,207.9406288429979,393.16847579063625,286.9867836557159,393.42421430511314,198.80635808947687,484.39763034460617,305.23750289219817,503.6819143749729
False,250.08055870524072,-10.681131135000896,280.3502614378241,164.9884842639042,313.72214314481533,117.73714253259328,76.03401162057335,196.18563787600098,335.8610980600333,269.3271488310672,178.80973016842066,186.85221105544053,308.0562298438675,259.1199761421984,195.68675234827384,287.4985319983231,316.6895343348723,353.8030916765009,268.55823593100354,388.66899619048235,260.01832717510825,314.8708227449912,152.33724119771904,505.35849931355466,272.1655753610142,565.5066593655632
True,259.3060936082193,74.95118043627158,194.46222540704593,148.55113341686726,292.5782929969296,141.6555929327697,178.46935689543298,207.76698836905516,305.85840059082267,205.5336639746427,160.74509939223518,234.40242083229998,330.24967621100444,255.55001928988221,223.08474402934235,290.83024138994114,282.5934793010864,296.7634256258821,196.83589305281689,410.75192819450086,288.0408750736225,382.2745877783365,195.91533786987048,486.46665500322825,302.1964176684022,481.9366560082579
False,262.4021754756317,202.06794322359988,235.80470038504043,188.3404247931652,254.7861946940573,136.133980831825,152.06067780975542,236.102143621657,270.7153446003298,175.95823182167405,226.78879027605134,221.42103540064304,368.82319070631513,261.0222798021133,323.5292612401693,254.9786022958828,217.56936193870828,332.401259133055,244.26842320233058,428.194360158544,236.40376763960737,397.53739189338785,217.3040070001236,439.19723934659515,341.5734145690922,520.7753860207056
True,233.06520644229425,72.57648086826747,204.38038065800248,153.43219777437665,302.63050241158544,151.8090933285813,198.05456114666018,218.6416175099205,307.66141669490855,199.46675996953502,168.7154642849869,268.7593067605254,351.99332702192515,269.3740358743923,237.58226523535276,299.41614537105676,280.81519914497443,294.68331151138494,212.0327389362886,395.7927179891535,287.08820349766347,409.5376982851638,222.99999811963272,494.4371210564433,284.4377338590557,499.6385118979137
False,136.1117362540369,72.29847878727935,281.78895335923875,171.31893747900713,301.6362742788686,216.76154637156316,98.40082479897667,167.47180317608445,320.23810792309297,229.1405873101712,125.79603945540076,235.38946657661353,330.67706663063746,186.9664909376006,270.44487666511503,378.29711527813316,315.6206196574565,337.7081625486722,125.15872207463005,394.71141417062387,311.1577515668234,424.032820694961,193.13828459895493,436.1404325502233,255.55336831621858,566.719427878586
True,263.6743283138121,90.7629302478743,200.80326036532838,161.42116210539928,299.6520679591769,139.99865867097165,188.33068771090177,207.8725401989966,336.4942874266833,201.0644005259743,166.86598498066812,245.68886812115852,332.4618432922847,246.61084973174974,233.25418603339793,314.8336152886486,286.99301830213767,303.85466907866186,190.64654463223724,426.26837941699546,284.463805323612,400.29870274777625,201.80613063384305,495.33383260654216,294.6890721226574,491.3315712120759
False,260.93807112736334,34.64715606798331,200.085846679609,235.73916382692315,278.49379818964684,116.13313157440717,76.41661152963712,161.34432412408168,263.39419708891353,206.66057557612564,132.53761365914528,311.80800500278593,400.7559534219524,158.6953922024394,174.09243458126082,321.8224703641422,258.80739638433624,297.62939515730204,174.07073246670961,416.1894096503519,298.4918524420774,459.80604162298783,226.189148677833,558.0313676951065,333.3602000371196,536.8710455322561
True,231.90911773101408,73.33537084555967,183.90968564591964,140.63808349855486,300.02786565160375,154.73311283657466,176.2016143601575,204.0290823695118,310.80108691100315,201.7041500328332,169.47906983633885,275.3664097852469,346.37617624533266,256.85887613042803,212.12980534209694,308.54542844295736,285.61322897535507,312.49948897859986,203.60934822630364,388.7891824953964,291.57063777892324,406.10963795250575,209.6590077481004,496.56952787810263,306.52254389502735,509.1815248216338
False,239.00242548700854,115.97891518974784,202.41982714655023,175.7451870074154,327.3304554191972,195.58334024037558,219.71791040385426,312.92049542065837,293.2792237144978,222.62303687848103,219.60136929304826,296.7406931975647,335.75786198174984,139.8786264095466,214.4433648318717,252.24985925472123,281.2716351794664,387.2507375141661,195.80264338126577,457.2969473899178,279.7495041710254,456.63140725467423,215.22724272310168,455.5015044945099,307.11785537222255,513.5591962600994
True,241.43528688270231,78.99784680427003,198.06590800295166,138.19951750989327,291.9052920958327,152.22780977713498,181.41372076668318,193.65479709369689,323.701291712428,211.29189969908822,186.7561512835923,255.97529334332881,347.43843382632065,249.2577258492909,241.43550233544144,299.0441907693718,282.47962540203997,292.7237165803094,228.0130848224222,390.85568419287915,294.9494960502882,395.7447114780181,195.59330668433918,491.6422182618941,317.86078340456635,498.3321516231722
False,290.6594873325718,119.70281713676111,208.1024944099681,211.36063861439226,269.56531357389315,-2.463803698285602,153.28598150651112,232.90315990494514,217.51246620725914,245.48051522285667,280.4697802480681,319.9278787360499,320.3963468731406,255.62248531846495,276.0859814304279,327.22429446144486,227.65711759648673,262.880613177642,215.15626783149614,337.8330615112553,282.60079248165476,382.218826689116,214.30064762300225,450.39480642497244,355.04596570421836,487.93593872253496
True,250.9511145780129,79.48878698776062,200.60828303677317,154.01116829712657,286.91878124603386,164.6021087871282,174.18639866321502,190.95131100080238,325.079283706332,207.06669752710198,162.57715757917353,243.5585210101085,330.7772729710004,265.6963835441195,213.7209084915503,312.6758846025628,299.2643708644754,296.97095674820184,207.54898482844825,398.0815249687867,297.82963814532286,406.42429769309274,205.3216166906131,489.0662378567679,286.61874790470023,500.2405599435018
False,243.33218246148726,109.07091097047186,101.96766203723146,163.12494753192072,263.05851125305423,148.54537564464962,169.00919375213627,191.88202434482085,249.2222841599409,261.6540245195802,199.6151464952673,249.7823758716901,293.16708495927304,190.5105661269173,266.06860214896653,284.57291237792543,235.0443885527722,201.82592266918653,64.38857522532678,337.49662815345886,334.6373216363224,451.8289886845421,151.5623316295862,465.79823417973995,351.8571741473223,517.5409279879744
True,262.98277060249336,72.74141465152302,207.4439782681799,141.44501665955312,286.36240195966036,139.39212609750504,181.68779036515534,209.34693219454752,308.32847568284836,169.17992897763514,164.44259343785203,256.6529335420575,334.63186731107766,222.6043666687279,202.9180567686713,315.7285768446777,281.9493147741204,282.22607510526757,203.16928811548854,400.78170191625173,297.5948028700029,381.56494668912876,209.09521584120913,494.5702949132654,307.88936149571236,519.8337893109582
False,248.95895437696197,59.7953289966554,200.46987793332124,148.7022455610713,287.6451500410105,124.69275024169553,302.21379579050483,199.80269648939634,266.2283982910614,226.9255198931916,152.79867919775592,276.25074342277884,350.7411318354452,300.6327952319865,186.13690744387554,272.24608896778375,320.4895389999157,288.7892297846838,195.97133861909333,268.8566427613356,298.43318129412893,405.17621987150613,114.51965728708787,507.44974433718374,327.0735722259731,554.4477775622763
